Video ID,Transcript
HW_N9ga76SI,they want you to have diabetes did you know that diabetes is a $150 billion annual industry big Pharma make a $150 billion a year on Diabetes do you really
E-8ZQe9LYdY,if you do 100 sit-ups a day for 100 days this is what happens to your body part two days 61 to 90 your body is
QbP4u-1YMiE,if you do 100 sit-ups a day for 100 days this is what happens to your body Days 1 to 10 welcome to the challenge in the first 10 days you might not see Visible
gVXMHLcYniU,six dangerous daily habits destroying your mental health and you most probably have at least three of them part two four smoking cigarettes lighting up may
Ij_aZhE2rEI,six dangerous daily habits destroying your mental health and you most probably have at least three of them number one excessive use of social media and Screen
vlD4euRnwHE,"if you walk 15,000 steps a day every day this is what happens to your body from day one your heart begins to thank you walking boosts your heart rate improving"
scA2_uOz3Do,if you want to lose weight in 2024 you have to eat these six Foods number one grapefruit grapefruit is renowned for its ability to boost metabolism and Aid
mrFMy_n_YPo,you've been lied to about heart disease we've all heard the same story cholesterol is bad cholesterol causes heart disease but it's not true we need cholesterol to not only survive but to
IMC4UT-5SrQ,you can't sleep and it's killing you here are the top eight best foods you must eat to improve your sleep number one kiwi kiwi is packed with vitamins
6zxUxcnXdww,seven weird signs you already have a fatty liver disease part two four increase thirst feeling unusually thirsty it could be more than just
KFmh4kh_6hg,seven weird signs you already have a fatty liver disease fatty liver disease is alarmingly common affecting up to 40% of the population so understanding these
k_6wAadqn-c,if you want to face free of acne pimples and wrinkles you must eat these five foods part two for neem oil neem oil is a potent natural remedy for acne prone
zI_uQV8pZD8,if you want to face free of acne pimples and wrinkles you must eat these five foods number one Brazil nuts Brazil nuts are rich in selenium a powerful
lo5Pk60Ci0I,seven must eat foods for whiter teeth part two five water staying hydrated is essential for oral health and overall well-being drinking plenty of water
PUP8nMDkrU0,seven must eat foods for whiter teeth number one carrots crunchy vegetables like carrots act as natural toothbrushes stimulating saliva production and
qAGI4EvHkXM,seven biggest mistakes everyone does when drinking water we're exposing the seven myths and ideas people have in their mind about drinking water it is ridiculous part two myth number four
PK_CKcMtV3s,seven biggest mistakes everyone does when drinking water we're exposing the seven myths and ideas people have in their mind about drinking water it is ridiculous myth number one feeling
sINRQFkAUuc,six foods you should never eat if you don't want to have a heart attack number one hot dogs hot dogs are processed meats that are high in unhealthy fats sodium and additives like nitrates which
hTeIlNdT5j4,seven foods you must eat if you want to prevent Alzheimer's and Dementia part two four coconut oil it's loaded with medium chain triglycerides MCTS which
BvGse8cNB6k,seven foods you must eat if you want to prevent Alzheimer's and Dementia number one wild blueberries packed with antioxidants these little berries are
SZf0lj2LpXw,seven signs your body is trying to warn you about something part two five shortness of breath difficulty breathing unrelated to recent activity might
0csnU0l7p6A,seven signs your body is trying to warn you about something your body is an incredible machine constantly communicating with you by recognizing these signals you can address potential
XQnIy64ZKzw,if you do 100 push-ups a day for 100 days this is what happens to your body part two days 61 to 90 this is where
KpA8Q2BAYIw,if you do 100 push-ups a day for 100 days this is what happens to your body Days 1 to 10 the initial phase is tough
sHO1JD5aqWA,six Foods proven to cause memory loss and damage the brain your diet plays a significant role in brain health and certain foods have detrimental effects on cognitive function number one donuts
pfuBUsoI-Cg,ate foods you should never eat if you don't want a fatty liver disease part two number four margarine margarine often contains trans fats which not only
K0_4401DAq0,ate foods you should never eat if you don't want a fatty liver disease number one ice cream ice cream is filled with refined sugars and unhealthy fats which leads to Fat accumulation in the liver
y5vAfNKQyJo,six herbs you must eat if you want a better immune system gut health cognitive function skin Health bone health Liver Health and more part two
T-Voaqrf7zc,six herbs you must eat if you want a better immune system gut health cognitive function skin Health bone health Liver Health and more number one
QbLNws7zHpA,top six foods that make you live longer number one cacao at the top of our list is Cacao rich in pqq a molecule that not only multiplies your mitochondria but
1Ku7oT23zvk,if you stop eating for 100 hours this is what happens to your body part two hours 48 to 72 into the second and third days
o0jaUcTzaSU,if you stop eating for 100 hours this is what happens to your body first 16 hours in the initial hours your body Burns through its glycogen reserves which is
i_gTNepQlx0,six beverages you must drink if you're trying to lose weight part two four lemon with water start your morning off right with a glass of lemon water to Kickstart your metabolism and support
QTO_aFqOWsA,six beverages you must drink if you're trying to lose weight number one apple cider vinegar with water start your day with a refreshing glass of apple cider vinegar diluted in water to Kickstart
